M_CH3OH,x_CH3OH,ET
0.38938547049365296,0.15737793639657216,0.19992230999473085
0.7544909679076062,0.6889995125838635,0.5485507089676556
0.6711442509476578,0.9962330384694693,0.9158139930481971
0.36835122039058693,0.9979108130923915,0.11920121426688476
0.09709552420453346,0.969632806690025,0.05990827945996305
0.2943688960685484,0.9980185773959469,0.2148777660758512
0.7673120341382673,0.9966842133287057,0.671389302787713
0.16911736204886296,0.9974732763697445,0.2075358386620557
0.3078089804190685,0.9910395529400307,0.5185263232771213
0.118362489912855,0.9922397210458851,0.03695328546656598
0.2991653465464026,0.9940396192834358,0.41775730485091755
0.8762196406519301,0.8796708805594216,0.39548140309393975
0.24819836286924013,0.9872689960724157,0.3512029810127588
0.2679815121874517,0.988613749604135,0.22357804943480505
0.9551363072180425,0.9393347661630578,0.513303218189435
0.5990352509123943,0.9977686513882629,0.23335071545375216
0.3004304093801268,0.9860884548069409,0.34066158659554213
0.5521487257970712,0.3280244334972353,0.27204279751718474
0.42366975587667,0.21794680038874792,0.11428590298798325
0.10531098723887633,0.980766422649699,0.15091327367755367
0.49218086627637514,0.9937086897837937,0.16517655294441422
0.4426256382904764,0.9939769662437319,0.3861221764260294
0.15594063370616296,0.9860571095208275,0.003811780334478432
0.2004992324469091,0.995336929896897,0.1435980948913349
0.05246594926865712,0.9885824226056907,0.027120392336889135
0.17046226133250253,0.18824916156955807,0.15613124361895372
0.5480025182482469,0.9967656522502863,0.207314627515949
0.2602233327126206,0.9909875668832304,0.04705683616821141
0.188794993368165,0.987785049234218,0.27363044357094
0.5423549051058447,0.5068872853713715,0.20654199079814275
0.4504146016818266,0.9979653886204265,0.30243895659962483
